date,product_id,category,price,discount_pct,competitor_price,units_sold,revenue,cost,inventory_level,season,day_of_week
2024-03-11,P002,Electronics,391.70656233465337,15,410.0387702835982,7,2741.9459363425735,245.20155389497617,342,Summer,Monday
2024-03-11,P003,Clothing,471.2034967098216,0,428.31789550323197,0,0.0,294.60282876324135,68,Summer,Monday
2024-03-11,P004,Clothing,460.55474272426284,20,426.65144984337724,0,0.0,310.5642108870112,199,Summer,Monday
2024-03-11,P005,Groceries,364.4471709382098,5,355.8545901131751,15,5466.707564073147,251.16292530917704,361,Summer,Monday
2024-03-12,P001,Electronics,339.6050548458449,15,306.72404469105993,34,11546.571864758727,231.11319072079067,211,Summer,Tuesday
2024-03-12,P002,Electronics,182.45846411206563,0,188.00738639747573,63,11494.883239060135,113.1605340319634,166,Summer,Tuesday
2024-03-12,P003,Clothing,224.5622580179512,5,235.9367647882835,59,13249.17322305912,160.3642147402426,133,Summer,Tuesday
2024-03-12,P004,Clothing,327.77307323794184,20,307.6169903288277,35,11472.057563327964,233.29901158459833,155,Summer,Tuesday
2024-03-12,P005,Groceries,151.98817464752503,15,149.17198003346184,88,13374.959368982203,107.12626784303971,323,Summer,Tuesday
2024-03-13,P001,Electronics,383.43165002599966,5,412.4906478661658,1,383.43165002599966,277.9912810182695,382,Summer,Wednesday
2024-03-13,P002,Electronics,228.93332472018946,10,233.13004185574044,68,15567.466080972883,148.0226589535022,485,Summer,Wednesday
2024-03-13,P003,Clothing,165.86187530241182,5,151.28470112858378,84,13932.397525402594,121.58058602282702,354,Summer,Wednesday
2024-03-13,P004,Clothing,443.1980890909434,15,465.75434338077247,0,0.0,304.6831932390794,250,Summer,Wednesday
2024-03-13,P005,Groceries,424.08233980133423,5,424.866489294396,0,0.0,298.6138527208253,295,Summer,Wednesday
2024-03-14,P001,Electronics,447.4025882741564,0,459.397497149335,0,0.0,285.68797902637033,204,Summer,Thursday
2024-03-14,P002,Electronics,108.86381421780862,20,115.36286490638207,83,9035.696580078116,81.06831689790167,83,Summer,Thursday
2024-03-14,P003,Clothing,494.7186376719587,5,464.56784538430236,0,0.0,299.9834382368856,422,Summer,Thursday
2024-03-14,P004,Clothing,371.2241507150701,20,375.7988320328515,21,7795.707165016472,262.5402607149632,141,Summer,Thursday
2024-03-14,P005,Groceries,137.8741498911691,15,148.0797449790241,82,11305.680291075867,94.6975478300753,369,Summer,Thursday
2024-03-15,P001,Electronics,269.21447163287394,0,242.59735015327317,50,13460.723581643697,201.58767557622303,120,Summer,Friday
2024-03-15,P002,Electronics,279.8346396447114,10,278.5359396131369,50,13991.73198223557,173.4659467789734,245,Summer,Friday
2024-03-15,P003,Clothing,216.22540463098213,20,237.62363412656015,57,12324.848063965981,133.45819921101062,324,Summer,Friday
2024-03-15,P004,Clothing,386.1827821439266,10,355.70013119624883,18,6951.290078590679,287.6377598578631,280,Summer,Friday
2024-03-15,P005,Groceries,273.6261044790516,15,259.4268297739245,49,13407.679119473529,185.33573003713084,473,Summer,Friday
2024-03-16,P001,Electronics,409.3234680790388,15,375.95729504664774,17,6958.49895734366,272.0068564836785,85,Summer,Saturday
2024-03-16,P002,Electronics,175.39521997545546,20,168.04551500083076,90,15785.569797790991,114.174778057022,287,Summer,Saturday
2024-03-16,P003,Clothing,116.86016678517367,5,123.5670224684356,132,15425.542015642925,78.21111835930657,451,Summer,Saturday
2024-03-16,P004,Clothing,313.2802657476161,5,336.50851292114254,26,8145.2869094380185,217.76254093167523,95,Summer,Saturday
2024-03-16,P005,Groceries,169.06296043903592,5,172.22959690584187,94,15891.918281269376,123.924867477244,384,Summer,Saturday
2024-03-17,P001,Electronics,244.553044626217,10,264.26407309851055,74,18096.92530234006,176.59425850783964,170,Summer,Sunday
2024-03-17,P002,Electronics,215.17509926856602,20,226.2633999145354,62,13340.856154651094,147.29178183177754,62,Summer,Sunday
2024-03-17,P003,Clothing,325.73568927286937,10,344.77279261529566,35,11400.749124550428,232.4838745091431,238,Summer,Sunday
2024-03-17,P004,Clothing,382.98191669316054,20,389.46261103530026,15,5744.7287503974085,286.5858781911405,396,Summer,Sunday
2024-03-17,P005,Groceries,108.33809592308032,5,112.70391784964445,112,12133.866743384995,76.64436646523895,193,Summer,Sunday
2024-03-18,P001,Electronics,232.76251395899868,15,247.9204125949427,69,16060.613463170908,172.3643873007403,434,Summer,Monday
2024-03-18,P002,Electronics,209.9877465811796,5,224.9514451262814,49,10289.399582477801,141.44595138362934,221,Summer,Monday
2024-03-18,P003,Clothing,288.5217607026033,10,308.69885937634945,34,9809.739863888512,214.5931240800171,389,Summer,Monday
2024-03-18,P004,Clothing,324.1519440547073,5,330.61580199075814,21,6807.190825148854,211.511034989679,241,Summer,Monday
2024-03-18,P005,Groceries,418.27961306859487,20,401.1981915441671,8,3346.236904548759,255.17323968583884,53,Summer,Monday
2024-03-19,P001,Electronics,427.150655155236,10,389.99247433223627,3,1281.4519654657079,318.7530092953416,318,Summer,Tuesday
2024-03-19,P002,Electronics,260.8033886603446,10,274.17382836742166,43,11214.545712394816,186.9945510077036,263,Summer,Tuesday
2024-03-19,P003,Clothing,140.75625840135837,15,150.79420376678928,106,14920.163390543987,99.69479146301914,278,Summer,Tuesday
2024-03-19,P004,Clothing,465.9727607081185,15,430.0738433693652,0,0.0,282.9388212464073,368,Summer,Tuesday
2024-03-19,P005,Groceries,436.8998340796936,20,453.1743472943933,0,0.0,282.98728003439044,495,Summer,Tuesday
2024-03-20,P001,Electronics,218.40982060824416,5,216.24498594853515,62,13541.408877711137,141.6452089425037,224,Summer,Wednesday
2024-03-20,P002,Electronics,195.48587357402542,10,205.00131130902042,61,11924.63828801555,141.20677154058657,457,Summer,Wednesday
2024-03-20,P003,Clothing,255.2197080233657,20,270.1358884516653,64,16334.061313495406,169.06022341928758,208,Summer,Wednesday
2024-03-20,P004,Clothing,466.3562538946813,15,431.74677225378525,0,0.0,296.57528388595995,175,Summer,Wednesday
2024-03-20,P005,Groceries,430.5030917328276,10,410.91058960533644,0,0.0,293.7638384488778,166,Summer,Wednesday
2024-03-21,P001,Electronics,373.5535893785081,10,339.8808710732541,24,8965.286145084194,263.0390238231481,467,Summer,Thursday
2024-03-21,P002,Electronics,231.69739150543077,5,252.73624700876206,43,9962.987834733523,156.778205517278,115,Summer,Thursday
2024-03-21,P003,Clothing,163.13079251991942,10,156.92394525076958,95,15497.425289392346,102.679797713985,241,Summer,Thursday
2024-03-21,P004,Clothing,318.606418006892,15,293.1199226873927,36,11469.831048248112,203.48149646083613,379,Summer,Thursday
2024-03-21,P005,Groceries,371.67898214091184,0,380.792089645554,7,2601.7528749863827,231.82357640518052,413,Summer,Thursday
2024-03-22,P001,Electronics,111.32974301881107,15,110.61433616714976,89,9908.347128674186,71.3908700134415,302,Summer,Friday
2024-03-22,P002,Electronics,141.31738702105724,10,130.21426920125555,110,15544.912572316296,93.09412380962841,461,Summer,Friday
2024-03-22,P003,Clothing,389.56906847722615,0,410.97367779932085,0,0.0,289.0675243405675,182,Summer,Friday
2024-03-22,P004,Clothing,435.09550380710556,5,394.8739024314668,0,0.0,324.8618173856952,409,Summer,Friday
2024-03-22,P005,Groceries,494.5344248632347,5,537.9138826092611,0,0.0,320.23170832221746,167,Summer,Friday
2024-03-23,P001,Electronics,371.9942040512854,0,392.3556301830504,4,1487.9768162051416,252.69673343063528,426,Summer,Saturday
2024-03-23,P002,Electronics,461.75073346439706,15,457.0367606276385,0,0.0,344.8757317187967,220,Summer,Saturday
2024-03-23,P003,Clothing,428.4568365988841,5,458.2441305513297,0,0.0,270.61422044518497,284,Summer,Saturday
2024-03-23,P004,Clothing,205.69757472488493,20,192.30855023537276,89,18307.08415051476,125.60350668441878,89,Summer,Saturday
2024-03-23,P005,Groceries,370.29810206567333,20,405.4203234895795,16,5924.769633050773,246.59034773090818,308,Summer,Saturday
2024-03-24,P001,Electronics,110.50272752396242,10,114.83196708669672,112,12376.30548268379,70.48850352670249,210,Summer,Sunday
2024-03-24,P002,Electronics,402.8047470989441,20,433.16396157153355,4,1611.2189883957765,274.5241586209973,61,Summer,Sunday
2024-03-24,P003,Clothing,322.88761797201755,5,303.30707566998603,44,14207.055190768773,224.85473553882872,88,Summer,Sunday
2024-03-24,P004,Clothing,281.3198954586171,10,287.53210608392817,62,17441.83351843426,199.62482338984915,386,Summer,Sunday
2024-03-24,P005,Groceries,423.3841157908593,20,390.20656750378595,13,5503.993505281171,294.73356676374726,372,Summer,Sunday
2024-03-25,P001,Electronics,402.7979037958622,0,403.582751486863,0,0.0,266.06349120025976,493,Summer,Monday
2024-03-25,P002,Electronics,149.55222611822478,5,140.95042272823312,76,11365.969184985082,94.40469881692138,122,Summer,Monday
2024-03-25,P003,Clothing,112.71565982205507,10,108.9147556462658,93,10482.556363451122,84.15196006391754,440,Summer,Monday
2024-03-25,P004,Clothing,285.51223894436913,10,271.0023889605201,53,15132.148664051563,191.72340701601163,200,Summer,Monday
2024-03-25,P005,Groceries,175.74249107226603,5,173.67737186491553,79,13883.656794709017,123.13694198146794,231,Summer,Monday
2024-03-26,P001,Electronics,350.23583338790104,5,329.3277435805803,24,8405.660001309625,252.56673374443048,141,Summer,Tuesday
2024-03-26,P002,Electronics,326.4743937269501,5,310.3174729038968,33,10773.654992989354,232.3903049489695,311,Summer,Tuesday
2024-03-26,P003,Clothing,229.87158253512044,10,235.22664143123077,56,12872.808621966744,144.35398676175262,74,Summer,Tuesday
2024-03-26,P004,Clothing,459.98056156257053,5,474.6446572200565,0,0.0,304.0607740373795,237,Summer,Tuesday
2024-03-26,P005,Groceries,145.14776705872885,5,139.39350642944564,100,14514.776705872884,105.5419808778488,341,Summer,Tuesday
2024-03-27,P001,Electronics,275.04625149534,5,257.77078596729507,56,15402.59008373904,169.60943467904306,224,Summer,Wednesday
2024-03-27,P002,Electronics,382.8384304644446,0,362.6608327785221,11,4211.222735108891,249.53907737162675,121,Summer,Wednesday
2024-03-27,P003,Clothing,415.5803586164934,10,446.96821815288854,0,0.0,268.03246818213483,70,Summer,Wednesday
2024-03-27,P004,Clothing,489.5762334293029,5,531.0084715787132,0,0.0,313.5263518752214,132,Summer,Wednesday
2024-03-27,P005,Groceries,285.40459214342036,5,292.91898050510383,32,9132.946948589451,184.8463014635016,115,Summer,Wednesday
2024-03-28,P001,Electronics,145.6201190821595,10,137.74966254051537,76,11067.129050244122,88.14979704808789,350,Summer,Thursday
2024-03-28,P002,Electronics,440.89460999036436,20,448.5977624424319,0,0.0,294.4415023002596,107,Summer,Thursday
2024-03-28,P003,Clothing,289.5133449231289,20,269.6089616591408,44,12738.587176617672,215.2905435406507,121,Summer,Thursday
2024-03-28,P004,Clothing,200.6657740181883,0,197.58902359589402,71,14247.26995529137,148.19014149858114,160,Summer,Thursday
2024-03-28,P005,Groceries,338.45522467861394,0,326.5434931159938,21,7107.559718250893,229.44369065052564,96,Summer,Thursday
2024-03-29,P001,Electronics,161.58974046627355,5,165.7323392252974,90,14543.07664196462,110.21803737143081,477,Summer,Friday
2024-03-29,P002,Electronics,344.8198485792613,20,341.13712441466265,28,9654.955760219316,221.20469129526515,483,Summer,Friday
2024-03-29,P003,Clothing,451.76692410575845,0,466.6187988575646,0,0.0,317.2174769438162,267,Summer,Friday
2024-03-29,P004,Clothing,293.9112240361788,15,314.2883780253018,37,10874.715289338616,199.20796162455875,486,Summer,Friday
2024-03-29,P005,Groceries,129.07286233632436,10,140.0137804686231,92,11874.703334941842,89.81815352130785,168,Summer,Friday
2024-03-30,P001,Electronics,273.5137608829491,0,258.9297583496965,63,17231.366935625792,202.7253525210285,290,Summer,Saturday
2024-03-30,P002,Electronics,440.80433979535053,20,410.9721180059243,5,2204.0216989767528,283.8450858612837,267,Summer,Saturday
2024-03-30,P003,Clothing,301.02679071575903,20,278.7781105607192,66,19867.768187240097,215.0544199617419,409,Summer,Saturday
2024-03-30,P004,Clothing,444.726070458363,0,451.9608045224553,0,0.0,290.30563128846427,165,Summer,Saturday
2024-03-30,P005,Groceries,205.90686949790174,5,226.15154130020406,74,15237.10834284473,153.91176057656557,122,Summer,Saturday
2024-03-31,P001,Electronics,151.09710541707562,5,156.61151715859577,93,14052.030803788033,92.9604061929491,490,Summer,Sunday
2024-03-31,P002,Electronics,167.58886001515614,5,154.19135313317676,66,11060.864761000306,109.00252179159185,66,Summer,Sunday
2024-03-31,P003,Clothing,234.1906442243479,0,222.80924324481992,71,16627.5357399287,170.38110516080644,90,Summer,Sunday
2024-03-31,P004,Clothing,490.87509565296733,15,473.4567261391517,0,0.0,299.49906157576504,188,Summer,Sunday
2024-03-31,P005,Groceries,408.72391050799826,20,395.1309670299205,15,6130.858657619974,306.054822961375,123,Summer,Sunday
2024-04-01,P001,Electronics,138.02604930282422,0,127.90588520493635,72,9937.875549803344,101.03311018962917,361,Summer,Monday
2024-04-01,P002,Electronics,141.80302505708966,0,127.88108607150001,98,13896.696455594787,101.58815889638669,244,Summer,Monday
2024-04-01,P003,Clothing,410.45576147660887,20,370.05104587515854,15,6156.836422149133,288.98243466066606,327,Summer,Monday
2024-04-01,P004,Clothing,324.4440435073603,15,356.25499578611675,25,8111.101087684007,225.4591695041433,123,Summer,Monday
2024-04-01,P005,Groceries,396.1812489534359,20,385.99280727327374,16,6338.899983254974,240.04959596157883,451,Summer,Monday
2024-04-02,P001,Electronics,359.34923028722454,5,328.9966116433312,18,6468.286145170042,265.7391180124339,293,Summer,Tuesday
2024-04-02,P002,Electronics,131.21274826154212,0,139.4936439558781,83,10890.658105707997,90.88978067989574,425,Summer,Tuesday
2024-04-02,P003,Clothing,295.12539272303957,10,278.23966768446945,38,11214.764923475504,195.5732313061881,216,Summer,Tuesday
2024-04-02,P004,Clothing,339.1539745450396,0,328.23206950105504,21,7122.233465445832,222.8078606762294,290,Summer,Tuesday
2024-04-02,P005,Groceries,264.13503773430836,20,284.6973237629644,59,15583.967226324194,166.79440550692797,425,Summer,Tuesday
2024-04-03,P001,Electronics,296.4271798614314,5,292.3317754022608,34,10078.524115288668,220.2912496489796,201,Summer,Wednesday
2024-04-03,P002,Electronics,223.1171022191699,10,221.71316218284474,64,14279.494542026874,166.97568194681682,460,Summer,Wednesday
2024-04-03,P003,Clothing,483.47626156470216,15,499.86424509867527,0,0.0,291.32962150823386,327,Summer,Wednesday
2024-04-03,P004,Clothing,240.48785226702788,20,238.6601208952138,56,13467.319726953561,144.73959749939073,72,Summer,Wednesday
2024-04-03,P005,Groceries,103.3219364493319,5,101.91062034954388,51,5269.418758915927,77.01642375833957,51,Summer,Wednesday
2024-04-04,P001,Electronics,356.58434093288787,15,340.3664776297747,30,10697.530227986636,244.88292129641684,392,Summer,Thursday
2024-04-04,P002,Electronics,177.85185888128984,0,195.1260272948595,60,10671.11153287739,130.25149492556488,477,Summer,Thursday
2024-04-04,P003,Clothing,375.39511652462375,0,351.9965041612697,11,4129.346281770861,253.41957083336396,472,Summer,Thursday
2024-04-04,P004,Clothing,489.31206065336323,20,523.1594303707416,0,0.0,362.97411157157006,304,Summer,Thursday
2024-04-04,P005,Groceries,424.81331721039754,10,449.4480944702277,0,0.0,258.98118864760437,291,Summer,Thursday
2024-04-05,P001,Electronics,441.9702626044285,0,426.6950283340195,0,0.0,300.7908672882437,229,Summer,Friday
2024-04-05,P002,Electronics,293.2994776178498,5,272.4923265004182,41,12025.27858233184,196.3858392775267,271,Summer,Friday
2024-04-05,P003,Clothing,200.80226848455314,15,182.73862337537204,64,12851.3451830114,138.81527367803258,64,Summer,Friday
2024-04-05,P004,Clothing,424.61880253389313,0,406.06753508859157,0,0.0,308.3298720736131,326,Summer,Friday
2024-04-05,P005,Groceries,480.58547189832785,15,459.9011091596032,0,0.0,354.0776660240379,239,Summer,Friday
2024-04-06,P001,Electronics,377.3097709634874,20,407.5600456481425,14,5282.336793488823,244.09747845895285,170,Summer,Saturday
2024-04-06,P002,Electronics,295.8243624910423,0,267.1752160015027,57,16861.98866198941,214.05784568741868,405,Summer,Saturday
2024-04-06,P003,Clothing,204.3233708771105,5,223.15127254402555,87,17776.133266308614,126.27050103497814,123,Summer,Saturday
2024-04-06,P004,Clothing,430.99238390280243,20,438.3610183816747,0,0.0,306.2473074730637,432,Summer,Saturday
2024-04-06,P005,Groceries,315.28015656392813,0,317.0494092933453,33,10404.245166609628,208.61586802943904,291,Summer,Saturday
2024-04-07,P001,Electronics,175.91471097383055,10,159.85583278299163,84,14776.835721801766,111.2816425065189,156,Summer,Sunday
2024-04-07,P002,Electronics,149.11596076168934,10,160.45195493617072,98,14613.364154645555,94.25534281609748,112,Summer,Sunday
2024-04-07,P003,Clothing,171.42114371396656,10,183.5286811478755,88,15085.060646829057,121.23765451830688,195,Summer,Sunday
2024-04-07,P004,Clothing,491.1583951144506,20,533.9567959717128,0,0.0,343.73772366210324,497,Summer,Sunday
2024-04-07,P005,Groceries,432.8903122017515,20,437.7749712580095,0,0.0,293.3444714959712,175,Summer,Sunday
2024-04-08,P001,Electronics,494.38877758013746,5,451.1808574771702,0,0.0,328.10337075839954,266,Summer,Monday
2024-04-08,P002,Electronics,481.95588400370315,15,465.7323092954643,0,0.0,302.29460788389923,439,Summer,Monday
2024-04-08,P003,Clothing,151.7523724270165,15,164.2945730575013,65,9863.904207756072,96.33168789768493,65,Summer,Monday
2024-04-08,P004,Clothing,330.6693271036805,15,300.4147127835302,43,14218.78106545826,219.22121372470957,69,Summer,Monday
2024-04-08,P005,Groceries,412.6889063951839,15,438.8418674340493,0,0.0,266.2169526551972,69,Summer,Monday
2024-04-09,P001,Electronics,134.3369110482329,5,144.30842158122076,97,13030.680371678593,100.1494676420482,140,Summer,Tuesday
2024-04-09,P002,Electronics,496.04391349396684,10,475.7990684628359,0,0.0,315.8417473879703,423,Summer,Tuesday
2024-04-09,P003,Clothing,230.6836859921531,15,235.54651525358142,55,12687.60272956842,162.82240473114842,236,Summer,Tuesday
2024-04-09,P004,Clothing,443.6689446279734,0,459.7754171028413,0,0.0,289.45722667516515,346,Summer,Tuesday
2024-04-09,P005,Groceries,122.97407767797752,5,120.21912581842922,78,9591.978058882247,80.86002921869708,179,Summer,Tuesday
2024-04-10,P001,Electronics,395.5309749404718,5,361.0513732155257,10,3955.3097494047183,250.74307938311503,246,Summer,Wednesday
2024-04-10,P002,Electronics,306.4924037667656,5,281.6030012945644,46,14098.650573271218,212.4486158039428,325,Summer,Wednesday
2024-04-10,P003,Clothing,362.2375804979357,20,385.5171010254565,20,7244.751609958714,245.15187496249123,476,Summer,Wednesday
2024-04-10,P004,Clothing,106.61577971595064,20,109.91884962943614,95,10128.499073015311,69.97874920732187,488,Summer,Wednesday
2024-04-10,P005,Groceries,287.28703843518764,20,263.1602225319009,63,18099.08342141682,189.7486586882162,420,Summer,Wednesday
2024-04-11,P001,Electronics,163.0754688292589,20,158.52278680479998,89,14513.716725804043,122.03355538179959,456,Summer,Thursday
2024-04-11,P002,Electronics,494.5423182022964,15,533.1753469235047,0,0.0,322.0738760452125,383,Summer,Thursday
2024-04-11,P003,Clothing,261.6080411451254,20,266.40430126303556,51,13342.010098401395,157.46153314430916,399,Summer,Thursday
2024-04-11,P004,Clothing,194.30127200191336,0,182.3279438000333,72,13989.691584137761,135.6204876317456,379,Summer,Thursday
2024-04-11,P005,Groceries,261.47171303460567,15,265.66448358572484,47,12289.170512626466,182.83795811574086,222,Summer,Thursday
2024-04-12,P001,Electronics,135.6999006546336,10,133.69565514688657,85,11534.491555643857,100.67258924446281,337,Summer,Friday
2024-04-12,P002,Electronics,266.0578015473151,20,271.6753605435085,61,16229.525894386219,186.7675032544951,272,Summer,Friday
2024-04-12,P003,Clothing,294.5703340104287,0,296.0643221903013,34,10015.391356354576,181.80981100449875,75,Summer,Friday
2024-04-12,P004,Clothing,373.18576747547485,0,394.46423806007925,4,1492.7430699018994,240.35982595475068,132,Summer,Friday
2024-04-12,P005,Groceries,199.48286238658716,20,206.3735002173072,84,16756.56044047332,143.15745303333162,447,Summer,Friday
2024-04-13,P001,Electronics,389.91572047817414,20,421.1570728248028,10,3899.1572047817413,241.6032941872835,191,Summer,Saturday
2024-04-13,P002,Electronics,424.5630010802625,10,424.879958190329,0,0.0,265.04024790038494,380,Summer,Saturday
2024-04-13,P003,Clothing,316.6566031332212,10,291.05604952654363,54,17099.456569193946,197.6100904203751,289,Summer,Saturday
2024-04-13,P004,Clothing,402.637573605652,15,435.40392877292,0,0.0,245.92435349858866,246,Summer,Saturday
2024-04-13,P005,Groceries,406.0253725462256,20,423.63365407542875,5,2030.1268627311279,297.29990426733605,219,Summer,Saturday
2024-04-14,P001,Electronics,135.8831805758524,5,124.34184567195423,109,14811.266682767913,82.17108390681528,161,Summer,Sunday
2024-04-14,P002,Electronics,410.1192073590012,15,422.38391483943155,2,820.2384147180024,274.84638001709556,52,Summer,Sunday
2024-04-14,P003,Clothing,255.3708884911428,5,249.52905455702285,71,18131.33308287114,173.53726516170454,450,Summer,Sunday
2024-04-14,P004,Clothing,446.49344914356897,15,415.4168408299321,0,0.0,279.5617516203269,143,Summer,Sunday
2024-04-14,P005,Groceries,211.48293824828346,5,232.054429349447,61,12900.459233145291,143.44961987928016,498,Summer,Sunday
2024-04-15,P001,Electronics,162.27045021679015,0,169.44348692779826,90,14604.340519511114,113.01043191254534,314,Summer,Monday
2024-04-15,P002,Electronics,180.68182295457672,5,166.10356719044287,91,16442.04588886648,109.49280876935957,199,Summer,Monday
2024-04-15,P003,Clothing,330.04502677574465,10,329.3928073803244,26,8581.17069616936,199.45567768240377,446,Summer,Monday
2024-04-15,P004,Clothing,138.25943982240267,20,130.38779146271938,90,12443.34958401624,97.92728588883239,270,Summer,Monday
2024-04-15,P005,Groceries,385.87669356590277,0,378.4701724761809,5,1929.3834678295138,270.78997083540946,441,Summer,Monday
2024-04-16,P001,Electronics,120.81513507782415,20,118.66561105556492,111,13410.47999363848,75.49049252408005,478,Summer,Tuesday
2024-04-16,P002,Electronics,466.8182360617904,15,436.92734594306654,0,0.0,300.0543884476845,210,Summer,Tuesday
2024-04-16,P003,Clothing,439.94857142442186,15,460.71277916582176,0,0.0,264.48684713856545,315,Summer,Tuesday
2024-04-16,P004,Clothing,260.53920169540726,10,265.9214992387608,51,13287.49928646577,182.4647259470216,273,Summer,Tuesday
2024-04-16,P005,Groceries,472.7131973105013,20,506.9659215582872,0,0.0,294.92393077992057,169,Summer,Tuesday
2024-04-17,P001,Electronics,128.7230181781877,0,117.18073860004088,61,7852.104108869449,83.73934754452,61,Summer,Wednesday
2024-04-17,P002,Electronics,160.26389528306743,20,149.59160721285372,101,16186.65342358981,101.51399509605851,212,Summer,Wednesday
2024-04-17,P003,Clothing,258.98157026681076,20,246.15926424783427,63,16315.838926809078,169.90822931714564,327,Summer,Wednesday
2024-04-17,P004,Clothing,169.16899905090446,15,176.49367374783228,84,14210.195920275975,107.27709749487654,279,Summer,Wednesday
2024-04-17,P005,Groceries,378.2557032172548,15,386.96113264730684,12,4539.068438607057,235.5091583192693,261,Summer,Wednesday
2024-04-18,P001,Electronics,213.6543456821594,10,213.1518789227871,54,11537.334666836608,136.48951312482347,185,Summer,Thursday
2024-04-18,P002,Electronics,180.80713492895697,10,194.44097907033682,61,11029.235230666374,113.39246413695078,281,Summer,Thursday
2024-04-18,P003,Clothing,343.95749666771974,5,339.5971173656634,18,6191.234940018955,211.1428375533045,295,Summer,Thursday
2024-04-18,P004,Clothing,128.92422990911658,0,129.57049794169208,91,11732.104921729608,78.96694615873064,253,Summer,Thursday
2024-04-18,P005,Groceries,133.87046209707597,15,121.03874651656437,80,10709.636967766077,80.9564419616758,80,Summer,Thursday
2024-04-19,P001,Electronics,424.58121216547624,5,400.9137023367442,0,0.0,275.59099093127884,393,Summer,Friday
2024-04-19,P002,Electronics,230.88000881557167,5,252.29529244686134,48,11082.24042314744,170.76498448869924,420,Summer,Friday
2024-04-19,P003,Clothing,335.45746788642464,10,307.51197852886537,34,11405.553908138438,201.55801407314422,312,Summer,Friday
2024-04-19,P004,Clothing,295.1791637028259,5,287.3318227279784,32,9445.73323849043,201.24898476381316,399,Summer,Friday
2024-04-19,P005,Groceries,400.0060716914781,15,389.7575960931786,11,4400.066788606259,241.70076447294934,160,Summer,Friday
2024-04-20,P001,Electronics,420.7785280180279,20,433.96210474033694,1,420.7785280180279,305.2963530494642,357,Summer,Saturday
2024-04-20,P002,Electronics,366.9447189967232,5,354.1303066046317,18,6605.004941941018,228.4636529305689,484,Summer,Saturday
2024-04-20,P003,Clothing,317.1608525910477,15,302.991518781686,54,17126.686039916578,236.66653448201922,101,Summer,Saturday
2024-04-20,P004,Clothing,219.62572384353723,5,233.8126945679551,52,11420.537639863936,151.09995256048128,52,Summer,Saturday
2024-04-20,P005,Groceries,250.45892400419606,10,235.1124754781715,81,20287.172844339882,157.72921349990375,283,Summer,Saturday
2024-04-21,P001,Electronics,404.9275046775903,20,376.1829478631946,16,6478.840074841445,250.28694420537926,454,Summer,Sunday
2024-04-21,P002,Electronics,200.14922028279108,20,195.72804952536785,111,22216.56345138981,140.84550261129775,496,Summer,Sunday
2024-04-21,P003,Clothing,281.9626411529589,15,283.1523080554888,55,15507.94526341274,210.49630906759631,55,Summer,Sunday
2024-04-21,P004,Clothing,482.1656658984386,0,452.70209822193726,0,0.0,343.5423449587225,446,Summer,Sunday
2024-04-21,P005,Groceries,369.61047165045306,10,350.7015305882374,25,9240.261791261326,245.6452631089837,66,Summer,Sunday
2024-04-22,P001,Electronics,121.12985779365468,10,114.76029963984715,97,11749.596205984504,78.5586986721876,103,Summer,Monday
2024-04-22,P002,Electronics,400.1412489633371,20,407.54277405564653,7,2800.9887427433596,257.9582830890685,238,Summer,Monday
2024-04-22,P003,Clothing,140.46042316737143,20,154.01271246363282,55,7725.323274205429,92.20137758050033,55,Summer,Monday
2024-04-22,P004,Clothing,158.73926762937046,0,152.1179061948244,71,11270.488001685302,115.59107345372735,448,Summer,Monday
2024-04-22,P005,Groceries,405.8254872228408,5,429.6207253955612,0,0.0,280.04732561032876,491,Summer,Monday
2024-04-23,P001,Electronics,169.4147678555534,20,166.62019692421936,77,13044.937124877611,109.28754700613746,116,Summer,Tuesday
2024-04-23,P002,Electronics,375.24415970026064,10,352.1548729553476,16,6003.90655520417,240.38456590680465,123,Summer,Tuesday
2024-04-23,P003,Clothing,456.74719350043245,15,424.7417046691508,0,0.0,304.8600689878681,162,Summer,Tuesday
2024-04-23,P004,Clothing,161.54002214691073,5,162.75498748639774,78,12600.121727459036,108.84364168933064,300,Summer,Tuesday
2024-04-23,P005,Groceries,450.7391993005826,10,436.89711634421457,0,0.0,293.36880365184004,407,Summer,Tuesday
2024-04-24,P001,Electronics,349.80720614573886,10,360.5590669270493,23,8045.565741351994,254.5391517568072,110,Summer,Wednesday
2024-04-24,P002,Electronics,308.03597504233375,10,285.83905228103595,38,11705.367051608682,224.23995491523576,185,Summer,Wednesday
2024-04-24,P003,Clothing,171.48244837304355,10,182.75248524274218,76,13032.66607635131,113.83448375344352,76,Summer,Wednesday
2024-04-24,P004,Clothing,248.46964827564523,5,271.6030487510136,50,12423.482413782262,168.72193810837445,422,Summer,Wednesday
2024-04-24,P005,Groceries,366.5221292513169,5,344.91620169494587,21,7696.964714277656,261.42977334347546,147,Summer,Wednesday
2024-04-25,P001,Electronics,417.8917362945114,0,385.6253277005794,0,0.0,255.9974476150499,251,Summer,Thursday
2024-04-25,P002,Electronics,400.4316775609745,10,368.38803898111115,13,5205.611808292669,273.9957081558223,360,Summer,Thursday
2024-04-25,P003,Clothing,294.8061566801092,10,271.6300061937338,43,12676.664737244697,198.7199372008917,429,Summer,Thursday
2024-04-25,P004,Clothing,233.35885110785338,20,251.38795734446126,70,16335.119577549736,149.51829742816426,251,Summer,Thursday
